Timestamp,ShriffPanelBoard30Minutes(kW-hr),ShriffMR130Minutes(kW-hr),ShriffMR230Minutes(kW-hr),ShriffMR330Minutes(kW-hr)
11-Mar-26 8:00:00 PM GMT,26.3,58.7,20.3,20.2
11-Mar-26 8:30:00 PM GMT,25.6,58.7,20.2,20.2
11-Mar-26 9:00:00 PM GMT,25.1,58.8,20.3,20.3
11-Mar-26 9:30:00 PM GMT,24.8,58.2,20.3,20.5
11-Mar-26 10:00:00 PM GMT,24.6,58.6,20.4,20.5
11-Mar-26 10:30:00 PM GMT,24.3,57.9,20.1,20.3
11-Mar-26 11:00:00 PM GMT,24.1,58.4,20.1,20.2
11-Mar-26 11:30:00 PM GMT,24.1,58.3,20.1,20.1
12-Mar-26 12:00:00 AM GMT,23.7,58.2,20.1,20.0
12-Mar-26 12:30:00 AM GMT,23.4,58.0,20.1,20.0
12-Mar-26 1:00:00 AM GMT,22.8,58.3,20.1,19.9
12-Mar-26 1:30:00 AM GMT,22.8,57.9,20.1,20.0
12-Mar-26 2:00:00 AM GMT,22.9,57.8,20.0,19.9
12-Mar-26 2:30:00 AM GMT,23.4,57.6,19.9,19.8
12-Mar-26 3:00:00 AM GMT,23.1,57.9,19.9,19.8
12-Mar-26 3:30:00 AM GMT,23.3,57.7,20.0,19.9
12-Mar-26 4:00:00 AM GMT,23.1,58.3,20.1,20.0
12-Mar-26 4:30:00 AM GMT,23.3,58.3,20.1,20.0
12-Mar-26 5:00:00 AM GMT,23.1,58.4,20.1,20.0
12-Mar-26 5:30:00 AM GMT,22.8,57.8,20.1,20.0
12-Mar-26 6:00:00 AM GMT,22.9,58.4,20.2,20.1
12-Mar-26 6:30:00 AM GMT,23.0,58.2,20.1,20.1
12-Mar-26 7:00:00 AM GMT,23.1,58.6,20.2,20.1
12-Mar-26 7:30:00 AM GMT,22.4,58.3,20.1,20.0
12-Mar-26 8:00:00 AM GMT,22.4,58.5,20.1,20.1
12-Mar-26 8:30:00 AM GMT,23.2,57.9,20.2,20.1
12-Mar-26 9:00:00 AM GMT,24.1,58.7,20.1,20.1
12-Mar-26 9:30:00 AM GMT,24.2,58.6,20.0,20.1
12-Mar-26 10:00:00 AM GMT,24.8,58.9,20.0,20.1
12-Mar-26 10:30:00 AM GMT,33.8,58.5,19.8,20.0
12-Mar-26 11:00:00 AM GMT,31.6,57.9,19.0,20.1
12-Mar-26 11:30:00 AM GMT,31.2,57.4,18.6,19.9
12-Mar-26 12:00:00 PM GMT,28.0,57.4,18.8,19.8
12-Mar-26 12:30:00 PM GMT,37.9,78.3,26.6,27.0
12-Mar-26 1:00:00 PM GMT,25.8,59.0,19.9,20.2
12-Mar-26 1:30:00 PM GMT,26.5,59.6,20.2,20.4
12-Mar-26 2:00:00 PM GMT,31.6,59.4,20.1,21.0
12-Mar-26 3:00:00 PM GMT,28.2,58.5,19.8,19.9
12-Mar-26 3:30:00 PM GMT,27.6,59.4,20.0,20.3
12-Mar-26 4:00:00 PM GMT,23.3,59.4,20.0,20.8
12-Mar-26 4:30:00 PM GMT,33.1,59.8,20.0,20.7
12-Mar-26 5:00:00 PM GMT,43.3,58.7,19.8,20.1
12-Mar-26 5:30:00 PM GMT,38.8,58.4,19.3,20.0
12-Mar-26 6:00:00 PM GMT,38.8,58.2,18.8,20.1
12-Mar-26 6:30:00 PM GMT,38.3,57.6,18.8,20.1
12-Mar-26 7:00:00 PM GMT,38.1,57.4,18.8,20.1
12-Mar-26 7:30:00 PM GMT,37.0,56.8,18.6,19.9
12-Mar-26 8:00:00 PM GMT,35.2,57.0,18.7,20.1
12-Mar-26 8:30:00 PM GMT,33.4,57.7,19.0,20.2
12-Mar-26 9:00:00 PM GMT,32.5,57.9,19.1,20.2
12-Mar-26 9:30:00 PM GMT,31.4,58.1,18.9,20.1
12-Mar-26 10:00:00 PM GMT,29.9,58.3,19.2,20.0
12-Mar-26 10:30:00 PM GMT,29.1,57.7,18.9,19.9
12-Mar-26 11:00:00 PM GMT,28.6,57.4,18.9,19.9
12-Mar-26 11:30:00 PM GMT,28.4,57.1,18.8,19.8
13-Mar-26 12:00:00 AM GMT,28.2,57.0,18.8,19.8
13-Mar-26 12:30:00 AM GMT,45.7,92.3,30.4,32.1
13-Mar-26 1:00:00 AM GMT,28.6,57.7,18.9,19.8
13-Mar-26 1:30:00 AM GMT,28.4,56.9,18.6,19.8
13-Mar-26 2:00:00 AM GMT,31.4,57.2,18.7,19.7
13-Mar-26 2:30:00 AM GMT,25.6,57.1,18.9,19.7
13-Mar-26 3:00:00 AM GMT,31.4,58.0,19.9,19.6
13-Mar-26 3:30:00 AM GMT,28.7,56.7,18.9,19.6
13-Mar-26 4:00:00 AM GMT,27.3,57.4,18.6,19.6
13-Mar-26 4:30:00 AM GMT,26.8,57.1,18.5,19.6
13-Mar-26 5:00:00 AM GMT,23.5,58.7,19.6,19.9
13-Mar-26 5:30:00 AM GMT,31.8,57.8,19.4,19.9
13-Mar-26 6:00:00 AM GMT,27.9,57.5,18.6,19.8
13-Mar-26 6:30:00 AM GMT,22.0,58.5,19.7,19.7
13-Mar-26 7:00:00 AM GMT,30.7,59.1,19.8,19.7
13-Mar-26 7:30:00 AM GMT,23.7,58.9,19.7,19.9
13-Mar-26 8:00:00 AM GMT,23.4,59.1,19.8,19.8
13-Mar-26 8:30:00 AM GMT,23.4,58.8,19.7,19.8
13-Mar-26 9:00:00 AM GMT,23.7,58.9,19.7,19.8
13-Mar-26 9:30:00 AM GMT,23.8,58.7,19.8,20.0
13-Mar-26 10:00:00 AM GMT,24.3,59.4,19.8,20.0
13-Mar-26 10:30:00 AM GMT,24.6,59.2,19.7,20.0
13-Mar-26 11:00:00 AM GMT,24.8,59.3,19.7,19.9
13-Mar-26 11:30:00 AM GMT,25.0,58.7,19.6,19.8
13-Mar-26 12:00:00 PM GMT,25.5,59.3,19.5,19.8
13-Mar-26 12:30:00 PM GMT,25.7,58.5,19.7,20.0
13-Mar-26 1:00:00 PM GMT,26.1,58.8,19.7,19.9
13-Mar-26 1:30:00 PM GMT,26.1,58.3,19.6,19.7
13-Mar-26 2:00:00 PM GMT,26.3,58.9,19.4,19.6
13-Mar-26 2:30:00 PM GMT,26.8,58.9,19.5,19.8
13-Mar-26 3:00:00 PM GMT,27.1,58.9,19.5,19.9
13-Mar-26 3:30:00 PM GMT,27.1,58.7,19.6,20.0
13-Mar-26 4:00:00 PM GMT,27.0,59.1,19.7,20.1
13-Mar-26 4:30:00 PM GMT,26.9,58.8,19.6,19.9
13-Mar-26 5:00:00 PM GMT,26.6,58.7,19.6,19.8
13-Mar-26 5:30:00 PM GMT,26.5,58.1,19.7,19.8
13-Mar-26 6:00:00 PM GMT,27.1,58.7,19.6,20.0
13-Mar-26 6:30:00 PM GMT,26.6,59.1,19.7,20.0
13-Mar-26 7:00:00 PM GMT,26.0,59.0,19.7,20.1
13-Mar-26 7:30:00 PM GMT,26.1,59.1,19.7,20.0
13-Mar-26 8:00:00 PM GMT,25.8,58.8,19.7,19.9
13-Mar-26 8:30:00 PM GMT,25.6,58.9,19.7,19.8
13-Mar-26 9:00:00 PM GMT,25.5,58.5,19.7,19.8
13-Mar-26 9:30:00 PM GMT,34.0,58.7,19.7,19.8
13-Mar-26 10:00:00 PM GMT,39.5,58.5,19.6,19.7
13-Mar-26 10:30:00 PM GMT,39.9,58.7,19.6,19.7
13-Mar-26 11:00:00 PM GMT,40.0,58.8,19.5,19.8
13-Mar-26 11:30:00 PM GMT,40.0,58.6,19.5,19.7
14-Mar-26 12:00:00 AM GMT,40.0,58.2,19.4,19.7
14-Mar-26 12:30:00 AM GMT,39.8,58.7,19.5,19.6
14-Mar-26 1:00:00 AM GMT,40.1,58.5,19.5,19.7
14-Mar-26 1:30:00 AM GMT,40.2,59.0,19.5,19.8
14-Mar-26 2:00:00 AM GMT,39.9,58.9,19.5,19.9
14-Mar-26 2:30:00 AM GMT,40.0,59.6,19.4,19.8
14-Mar-26 3:00:00 AM GMT,40.1,59.5,19.5,19.9
14-Mar-26 3:30:00 AM GMT,37.9,59.8,19.6,19.9
14-Mar-26 4:00:00 AM GMT,55.7,58.6,19.5,19.8
14-Mar-26 4:30:00 AM GMT,59.6,58.4,18.9,19.6
14-Mar-26 5:00:00 AM GMT,35.4,58.8,19.2,19.7
14-Mar-26 5:30:00 AM GMT,39.9,58.7,19.4,19.7
14-Mar-26 6:00:00 AM GMT,39.9,58.6,19.5,19.7
14-Mar-26 6:30:00 AM GMT,40.3,59.3,19.5,19.8
14-Mar-26 7:00:00 AM GMT,13.3,19.8,6.5,6.6
14-Mar-26 7:30:00 AM GMT,29.2,59.3,19.6,19.8
14-Mar-26 8:00:00 AM GMT,26.4,59.4,19.6,19.9
14-Mar-26 8:30:00 AM GMT,25.7,59.2,19.6,19.9
14-Mar-26 9:00:00 AM GMT,25.9,59.2,19.6,19.8
14-Mar-26 9:30:00 AM GMT,25.4,58.8,19.5,19.7
14-Mar-26 10:00:00 AM GMT,24.6,58.4,19.5,19.7
14-Mar-26 10:30:00 AM GMT,25.9,58.4,19.5,19.8
14-Mar-26 11:00:00 AM GMT,26.8,59.0,19.5,19.8
14-Mar-26 11:30:00 AM GMT,26.9,58.7,19.5,19.7
14-Mar-26 12:00:00 PM GMT,26.9,58.3,19.5,19.6
14-Mar-26 12:30:00 PM GMT,27.0,58.1,19.5,19.6
14-Mar-26 1:00:00 PM GMT,27.0,58.2,19.5,19.6
14-Mar-26 1:30:00 PM GMT,27.4,58.2,19.5,19.6
14-Mar-26 2:00:00 PM GMT,27.4,58.4,19.5,19.5
14-Mar-26 2:30:00 PM GMT,27.3,58.4,19.5,19.5
14-Mar-26 3:30:00 PM GMT,27.1,58.0,19.6,19.6
14-Mar-26 4:00:00 PM GMT,26.7,58.0,19.5,19.6
14-Mar-26 4:30:00 PM GMT,26.8,57.9,19.5,19.5
14-Mar-26 5:00:00 PM GMT,26.2,58.0,19.5,19.6
14-Mar-26 5:30:00 PM GMT,26.3,58.3,19.5,19.6
14-Mar-26 6:00:00 PM GMT,26.1,58.2,19.5,19.6
14-Mar-26 6:30:00 PM GMT,26.8,58.8,19.5,19.6
14-Mar-26 7:00:00 PM GMT,27.2,58.5,19.5,19.6
14-Mar-26 7:30:00 PM GMT,26.8,58.4,19.7,19.8
14-Mar-26 8:00:00 PM GMT,26.6,58.2,19.7,19.8
14-Mar-26 8:30:00 PM GMT,26.9,58.7,19.7,19.8
14-Mar-26 9:00:00 PM GMT,26.8,58.4,19.7,19.8
14-Mar-26 9:30:00 PM GMT,26.6,58.6,19.7,19.8
14-Mar-26 10:00:00 PM GMT,25.6,58.7,19.7,19.9
14-Mar-26 10:30:00 PM GMT,26.3,58.8,19.7,19.9
14-Mar-26 11:00:00 PM GMT,26.7,58.9,19.7,19.9
14-Mar-26 11:30:00 PM GMT,26.9,58.6,19.7,19.9
15-Mar-26 12:00:00 AM GMT,26.6,58.4,19.7,19.8
15-Mar-26 12:30:00 AM GMT,43.8,96.9,32.8,32.9
15-Mar-26 1:00:00 AM GMT,25.3,58.6,19.7,19.8
15-Mar-26 1:30:00 AM GMT,25.1,57.9,19.7,19.8
15-Mar-26 2:00:00 AM GMT,25.5,58.4,19.7,19.8
15-Mar-26 2:30:00 AM GMT,26.3,58.3,19.7,19.7
15-Mar-26 3:00:00 AM GMT,26.2,58.7,19.7,19.8
15-Mar-26 3:30:00 AM GMT,26.4,58.6,19.7,19.8
15-Mar-26 4:00:00 AM GMT,26.5,58.5,19.7,19.8
15-Mar-26 4:30:00 AM GMT,26.3,58.5,19.7,19.8
15-Mar-26 5:00:00 AM GMT,25.7,59.1,19.7,19.9
15-Mar-26 5:30:00 AM GMT,25.8,58.8,19.7,19.8
15-Mar-26 6:00:00 AM GMT,25.6,58.6,19.7,19.8
15-Mar-26 6:30:00 AM GMT,25.5,58.1,19.7,19.7
15-Mar-26 7:00:00 AM GMT,25.2,58.3,19.7,19.7
15-Mar-26 7:30:00 AM GMT,25.1,58.2,19.7,19.8
15-Mar-26 8:00:00 AM GMT,25.6,58.6,19.7,19.8
15-Mar-26 8:30:00 AM GMT,26.4,58.5,19.7,19.8
15-Mar-26 9:00:00 AM GMT,26.6,59.4,19.7,19.9
15-Mar-26 9:30:00 AM GMT,26.6,59.3,19.7,20.0
15-Mar-26 10:00:00 AM GMT,26.6,59.5,19.7,19.9
15-Mar-26 10:30:00 AM GMT,26.8,59.4,19.7,19.9
15-Mar-26 11:00:00 AM GMT,26.8,59.3,19.7,19.9
15-Mar-26 11:30:00 AM GMT,27.2,58.7,19.7,19.8
15-Mar-26 12:00:00 PM GMT,27.6,58.7,19.7,19.8
15-Mar-26 12:30:00 PM GMT,28.6,58.1,19.7,19.8
15-Mar-26 1:00:00 PM GMT,29.9,58.9,19.7,19.9
15-Mar-26 1:30:00 PM GMT,32.6,58.3,19.7,19.9
15-Mar-26 2:00:00 PM GMT,33.6,58.9,19.7,19.9
15-Mar-26 2:30:00 PM GMT,33.6,58.8,19.7,19.9
15-Mar-26 3:00:00 PM GMT,34.0,58.8,19.7,19.9
15-Mar-26 3:30:00 PM GMT,33.1,58.3,19.7,20.0
15-Mar-26 4:00:00 PM GMT,29.8,58.8,19.6,19.9
15-Mar-26 4:30:00 PM GMT,27.8,58.5,19.7,20.0
15-Mar-26 5:00:00 PM GMT,27.2,59.0,19.6,20.0
15-Mar-26 5:30:00 PM GMT,27.4,58.5,19.6,20.0
15-Mar-26 6:00:00 PM GMT,27.4,58.2,19.7,19.8
15-Mar-26 6:30:00 PM GMT,27.3,57.9,19.7,19.8
15-Mar-26 7:00:00 PM GMT,27.0,58.8,19.7,19.9
15-Mar-26 7:30:00 PM GMT,26.6,58.7,19.7,20.1
15-Mar-26 8:00:00 PM GMT,26.9,59.1,19.7,20.1
15-Mar-26 8:30:00 PM GMT,26.6,59.0,19.7,20.1
15-Mar-26 9:00:00 PM GMT,26.6,59.0,19.7,20.1
15-Mar-26 9:30:00 PM GMT,26.3,58.8,19.7,20.0
15-Mar-26 10:00:00 PM GMT,25.9,59.3,19.6,20.0
15-Mar-26 10:30:00 PM GMT,25.8,58.8,19.6,20.1
15-Mar-26 11:00:00 PM GMT,25.6,58.3,19.6,20.1
15-Mar-26 11:30:00 PM GMT,25.3,57.5,19.6,20.0
16-Mar-26 12:00:00 AM GMT,25.2,57.8,19.6,20.0
16-Mar-26 12:30:00 AM GMT,25.3,57.8,19.6,20.0
16-Mar-26 1:00:00 AM GMT,25.0,57.8,19.6,20.0
16-Mar-26 1:30:00 AM GMT,24.9,57.8,19.6,20.0
16-Mar-26 2:00:00 AM GMT,25.1,58.4,19.6,20.0
16-Mar-26 2:30:00 AM GMT,26.0,58.5,19.6,20.0
16-Mar-26 3:00:00 AM GMT,26.0,58.2,19.7,20.1
16-Mar-26 3:30:00 AM GMT,26.0,57.7,19.7,20.1
16-Mar-26 4:00:00 AM GMT,26.0,58.8,19.7,20.1
16-Mar-26 4:30:00 AM GMT,26.1,58.3,19.7,20.2
16-Mar-26 5:00:00 AM GMT,25.8,58.6,19.7,20.1
16-Mar-26 5:30:00 AM GMT,25.6,57.9,19.7,20.1
16-Mar-26 6:00:00 AM GMT,25.4,58.4,19.7,20.1
16-Mar-26 6:30:00 AM GMT,25.3,58.1,19.7,20.0
16-Mar-26 7:00:00 AM GMT,25.1,58.1,19.7,19.9
16-Mar-26 7:30:00 AM GMT,24.6,57.9,19.8,20.1
16-Mar-26 8:00:00 AM GMT,24.6,58.7,19.8,20.1
16-Mar-26 8:30:00 AM GMT,25.4,58.2,19.8,20.0
16-Mar-26 9:00:00 AM GMT,35.8,80.3,27.1,27.4
16-Mar-26 9:30:00 AM GMT,26.4,58.4,19.8,20.1
16-Mar-26 10:00:00 AM GMT,26.8,58.4,19.8,20.1
16-Mar-26 10:30:00 AM GMT,27.2,58.8,19.7,20.3
16-Mar-26 11:00:00 AM GMT,27.9,59.6,19.6,20.0
16-Mar-26 11:30:00 AM GMT,28.2,59.2,19.5,20.1
16-Mar-26 12:00:00 PM GMT,28.7,58.8,19.5,20.1
16-Mar-26 12:30:00 PM GMT,28.6,58.9,19.6,20.2
16-Mar-26 1:00:00 PM GMT,37.4,58.8,19.5,20.2
16-Mar-26 1:30:00 PM GMT,38.6,59.7,19.9,20.5
16-Mar-26 2:00:00 PM GMT,38.1,58.5,19.5,20.2
16-Mar-26 2:30:00 PM GMT,38.2,58.4,19.6,20.2
16-Mar-26 3:00:00 PM GMT,54.8,58.3,19.4,20.1
16-Mar-26 3:30:00 PM GMT,45.1,57.7,18.6,20.1
16-Mar-26 4:00:00 PM GMT,46.9,58.8,19.6,20.3
16-Mar-26 4:30:00 PM GMT,,,,20.4
16-Mar-26 5:00:00 PM GMT,46.4,58.8,19.8,20.3
16-Mar-26 5:30:00 PM GMT,42.6,59.2,19.7,20.3
16-Mar-26 6:00:00 PM GMT,42.7,59.0,19.7,20.4
16-Mar-26 6:30:00 PM GMT,42.2,59.1,19.7,20.4
16-Mar-26 7:00:00 PM GMT,46.8,58.9,19.5,20.3
16-Mar-26 7:30:00 PM GMT,45.0,58.8,19.6,20.3
16-Mar-26 8:00:00 PM GMT,38.9,58.8,19.6,20.4
16-Mar-26 8:30:00 PM GMT,33.7,58.6,19.7,20.8
16-Mar-26 9:00:00 PM GMT,29.5,58.2,20.2,20.8
16-Mar-26 9:30:00 PM GMT,31.7,58.6,20.1,20.8
16-Mar-26 10:00:00 PM GMT,34.2,59.0,20.2,
16-Mar-26 10:30:00 PM GMT,32.2,58.9,20.4,20.8
16-Mar-26 11:00:00 PM GMT,29.4,58.7,20.3,20.8
16-Mar-26 11:30:00 PM GMT,29.7,59.0,20.3,20.7
17-Mar-26 12:00:00 AM GMT,29.7,58.9,20.2,20.7
17-Mar-26 12:30:00 AM GMT,51.9,96.5,32.7,33.4
17-Mar-26 1:00:00 AM GMT,27.7,59.9,20.1,20.6
17-Mar-26 1:30:00 AM GMT,24.6,59.8,20.2,20.6
17-Mar-26 2:00:00 AM GMT,26.8,60.2,20.1,20.5
17-Mar-26 2:30:00 AM GMT,38.0,58.7,19.7,20.4
17-Mar-26 3:00:00 AM GMT,22.4,59.4,20.0,20.4
17-Mar-26 3:30:00 AM GMT,29.3,59.3,20.1,20.4
17-Mar-26 4:00:00 AM GMT,29.5,59.6,19.9,20.2
17-Mar-26 4:30:00 AM GMT,24.1,59.7,20.1,20.4
17-Mar-26 5:00:00 AM GMT,28.6,60.3,20.1,20.4
17-Mar-26 5:30:00 AM GMT,29.1,59.4,20.0,20.3
17-Mar-26 6:00:00 AM GMT,27.1,60.0,20.1,20.4
17-Mar-26 6:30:00 AM GMT,28.0,59.7,20.0,20.4
17-Mar-26 7:00:00 AM GMT,24.3,60.2,20.1,20.4
17-Mar-26 7:30:00 AM GMT,24.4,59.3,20.1,20.4
17-Mar-26 8:00:00 AM GMT,26.2,60.2,20.1,20.5
17-Mar-26 8:30:00 AM GMT,37.1,58.9,19.7,20.3
17-Mar-26 9:00:00 AM GMT,33.8,58.7,18.9,20.1
17-Mar-26 9:30:00 AM GMT,34.3,58.6,18.9,20.2
17-Mar-26 10:00:00 AM GMT,34.9,58.9,18.9,20.2
17-Mar-26 10:30:00 AM GMT,35.3,59.1,19.0,20.4
17-Mar-26 11:00:00 AM GMT,35.2,58.9,19.0,20.3
17-Mar-26 11:30:00 AM GMT,35.4,58.3,19.2,20.3
17-Mar-26 12:00:00 PM GMT,38.8,59.0,19.0,20.3
17-Mar-26 12:30:00 PM GMT,42.3,58.8,18.9,20.4
17-Mar-26 1:00:00 PM GMT,54.7,58.6,18.7,20.3
17-Mar-26 1:30:00 PM GMT,58.7,57.8,18.6,20.3
17-Mar-26 2:00:00 PM GMT,58.8,58.1,18.5,20.5
17-Mar-26 2:30:00 PM GMT,58.6,57.8,18.7,20.6
17-Mar-26 3:00:00 PM GMT,59.0,58.2,18.7,20.6
17-Mar-26 3:30:00 PM GMT,59.0,57.5,18.7,20.6
17-Mar-26 4:00:00 PM GMT,59.2,58.1,18.5,20.5
17-Mar-26 4:30:00 PM GMT,58.9,57.5,18.4,20.4
17-Mar-26 5:00:00 PM GMT,59.0,58.3,18.4,20.3
17-Mar-26 5:30:00 PM GMT,59.1,57.7,18.3,20.2
17-Mar-26 6:00:00 PM GMT,58.1,58.3,18.6,20.3
17-Mar-26 6:30:00 PM GMT,58.1,58.0,18.5,20.3
17-Mar-26 7:00:00 PM GMT,57.0,58.6,18.7,20.2
17-Mar-26 7:30:00 PM GMT,35.8,59.3,19.9,20.3
17-Mar-26 8:00:00 PM GMT,43.0,58.9,19.1,20.1
17-Mar-26 8:30:00 PM GMT,39.2,58.1,18.8,20.2
17-Mar-26 9:00:00 PM GMT,36.9,58.7,18.9,20.2
17-Mar-26 9:30:00 PM GMT,35.8,57.8,18.8,20.2
17-Mar-26 10:00:00 PM GMT,35.7,57.9,18.8,20.1
17-Mar-26 10:30:00 PM GMT,35.2,57.5,18.8,20.2
17-Mar-26 11:00:00 PM GMT,34.1,57.7,18.7,20.1
17-Mar-26 11:30:00 PM GMT,33.4,56.9,18.6,20.1
18-Mar-26 12:00:00 AM GMT,33.5,57.8,18.6,20.1
18-Mar-26 12:30:00 AM GMT,33.2,57.7,18.5,20.1
18-Mar-26 1:00:00 AM GMT,35.5,58.0,18.7,20.3
18-Mar-26 1:30:00 AM GMT,35.6,58.1,18.6,20.3
18-Mar-26 2:00:00 AM GMT,36.0,58.3,18.8,20.4
18-Mar-26 2:30:00 AM GMT,35.3,58.2,18.8,20.4
18-Mar-26 3:00:00 AM GMT,32.6,58.4,18.8,20.4
18-Mar-26 3:30:00 AM GMT,32.3,58.0,18.8,20.4
18-Mar-26 4:00:00 AM GMT,32.9,58.8,18.8,20.4
18-Mar-26 4:30:00 AM GMT,32.9,58.8,18.8,20.4
18-Mar-26 5:00:00 AM GMT,32.8,58.6,18.7,20.4
18-Mar-26 5:30:00 AM GMT,32.8,58.1,18.6,20.3
18-Mar-26 6:00:00 AM GMT,33.2,58.3,18.5,20.2
18-Mar-26 6:30:00 AM GMT,32.2,57.7,18.4,20.2
18-Mar-26 7:00:00 AM GMT,32.7,58.3,18.5,20.2
18-Mar-26 7:30:00 AM GMT,32.0,57.5,18.5,20.4
18-Mar-26 8:00:00 AM GMT,32.1,58.6,18.6,20.4
18-Mar-26 8:30:00 AM GMT,33.5,58.7,18.8,20.5
18-Mar-26 9:00:00 AM GMT,34.0,59.1,18.8,20.5
18-Mar-26 9:30:00 AM GMT,32.7,59.1,18.9,20.6
18-Mar-26 10:00:00 AM GMT,35.5,60.2,20.0,20.6
18-Mar-26 10:30:00 AM GMT,41.7,59.7,20.1,20.7
18-Mar-26 11:00:00 AM GMT,45.2,60.3,20.2,20.7
18-Mar-26 11:30:00 AM GMT,53.7,59.8,20.1,20.6
18-Mar-26 12:00:00 PM GMT,45.8,60.2,20.1,20.7
18-Mar-26 12:30:00 PM GMT,41.7,60.3,20.2,20.7
18-Mar-26 1:00:00 PM GMT,42.1,60.5,20.2,20.8
18-Mar-26 1:30:00 PM GMT,42.3,60.3,20.2,20.9
18-Mar-26 2:00:00 PM GMT,49.3,60.5,20.1,20.8
18-Mar-26 2:30:00 PM GMT,44.8,60.2,20.2,20.8
18-Mar-26 3:00:00 PM GMT,43.8,60.8,20.3,20.9
18-Mar-26 3:30:00 PM GMT,42.5,60.7,20.4,21.0
18-Mar-26 4:00:00 PM GMT,42.4,58.0,19.3,20.6
18-Mar-26 4:30:00 PM GMT,42.2,44.3,16.4,18.1
18-Mar-26 5:00:00 PM GMT,41.7,43.2,14.9,18.0
18-Mar-26 5:30:00 PM GMT,40.9,41.7,13.6,17.8
18-Mar-26 6:00:00 PM GMT,33.7,42.0,13.2,17.7
18-Mar-26 6:30:00 PM GMT,21.7,42.5,13.7,17.5
18-Mar-26 7:00:00 PM GMT,33.7,43.5,14.5,17.6
18-Mar-26 7:30:00 PM GMT,27.1,42.1,13.2,17.5
18-Mar-26 8:00:00 PM GMT,24.7,42.0,13.0,17.5
18-Mar-26 8:30:00 PM GMT,23.6,41.6,12.9,17.5
18-Mar-26 9:00:00 PM GMT,23.3,41.6,13.1,17.6
18-Mar-26 9:30:00 PM GMT,23.1,41.2,13.3,17.8
18-Mar-26 10:00:00 PM GMT,23.5,42.0,13.2,17.7
18-Mar-26 10:30:00 PM GMT,23.3,41.3,13.0,17.8
18-Mar-26 11:00:00 PM GMT,23.2,41.8,13.0,17.8
18-Mar-26 11:30:00 PM GMT,23.0,41.2,13.0,17.8
19-Mar-26 12:00:00 AM GMT,22.6,41.3,12.8,17.7
19-Mar-26 12:30:00 AM GMT,22.4,40.9,12.8,17.6
19-Mar-26 1:00:00 AM GMT,22.8,41.2,12.8,17.6
19-Mar-26 1:30:00 AM GMT,23.0,41.1,12.7,17.7
19-Mar-26 2:00:00 AM GMT,23.1,40.8,12.6,17.7
19-Mar-26 2:30:00 AM GMT,23.1,40.2,12.6,17.7
19-Mar-26 3:00:00 AM GMT,14.5,41.1,12.9,17.7
19-Mar-26 3:30:00 AM GMT,26.6,42.1,14.3,17.8
19-Mar-26 4:00:00 AM GMT,24.6,41.1,12.9,17.7
19-Mar-26 4:30:00 AM GMT,23.3,40.6,12.6,17.7
19-Mar-26 5:00:00 AM GMT,23.1,41.0,12.6,17.7
19-Mar-26 5:30:00 AM GMT,24.3,57.0,19.1,24.3
19-Mar-26 6:00:00 AM GMT,25.1,41.7,13.3,17.7
19-Mar-26 6:30:00 AM GMT,14.9,41.4,13.3,17.7
19-Mar-26 7:00:00 AM GMT,26.5,42.2,14.1,17.7
19-Mar-26 7:30:00 AM GMT,22.3,40.9,12.9,17.7
19-Mar-26 8:00:00 AM GMT,18.5,42.2,14.3,17.7
19-Mar-26 8:30:00 AM GMT,26.0,41.0,13.1,17.6
19-Mar-26 9:00:00 AM GMT,24.0,40.8,12.8,17.6
19-Mar-26 9:30:00 AM GMT,18.3,40.4,12.7,17.5
19-Mar-26 10:00:00 AM GMT,21.0,43.7,15.6,17.8
19-Mar-26 10:30:00 AM GMT,39.8,41.2,13.7,17.6
19-Mar-26 11:00:00 AM GMT,23.7,40.7,13.3,17.6
19-Mar-26 11:30:00 AM GMT,28.1,40.1,12.8,17.5
19-Mar-26 12:00:00 PM GMT,23.4,41.0,13.7,17.6
19-Mar-26 12:30:00 PM GMT,22.4,43.1,15.7,18.7
19-Mar-26 1:00:00 PM GMT,53.9,42.2,14.7,18.1
19-Mar-26 1:30:00 PM GMT,38.3,40.9,13.2,17.7
19-Mar-26 2:00:00 PM GMT,37.3,40.8,13.1,17.7
19-Mar-26 2:30:00 PM GMT,37.0,40.8,13.3,17.7
19-Mar-26 3:00:00 PM GMT,37.0,40.8,13.3,17.7
19-Mar-26 3:30:00 PM GMT,36.8,40.7,13.2,17.8
19-Mar-26 4:00:00 PM GMT,37.1,41.4,13.2,17.8
19-Mar-26 4:30:00 PM GMT,36.9,41.2,13.2,17.8
19-Mar-26 5:00:00 PM GMT,,41.1,13.1,17.8
19-Mar-26 5:30:00 PM GMT,37.3,40.8,13.0,17.7
19-Mar-26 6:00:00 PM GMT,37.3,41.4,13.1,17.8
19-Mar-26 6:30:00 PM GMT,35.2,41.3,13.1,17.8
19-Mar-26 7:00:00 PM GMT,34.7,41.4,13.0,17.7
19-Mar-26 7:30:00 PM GMT,29.9,40.9,12.9,17.7
19-Mar-26 8:00:00 PM GMT,26.7,41.3,13.0,17.6
19-Mar-26 8:30:00 PM GMT,25.0,41.5,13.0,17.7
19-Mar-26 9:00:00 PM GMT,24.5,41.6,13.1,17.7
19-Mar-26 9:30:00 PM GMT,23.9,41.4,13.1,17.7
19-Mar-26 10:00:00 PM GMT,23.6,41.7,13.0,17.7
